CustomerID,Annual_Contract_Value_USD,Tenure_Months,Industry,Num_Licenses,Avg_Daily_Active_Users_Pct,Key_Feature_Adoption_Score,Support_Tickets_Opened_90Days,Avg_Resolution_Time_Hours_90Days,CSM_Touchpoints_90Days,NPS_Score_Last_Survey,Payment_Delays_Last_Year,Contract_Type,Renewal_Status
CUST_03595,180387,25,Other,44,0.17780493093513938,0.4949100023979073,1,32.83248092910942,0,-94.0,0,Annual,0
CUST_03596,234144,24,Other,261,0.36861330908769663,0.13634480630859458,2,24.072733435214342,2,61.0,0,Multi-Year,1
CUST_03597,734581,9,Tech,190,0.886891548892261,0.2601369705528236,1,5.018475609856196,1,,0,Annual,1
CUST_03598,712592,46,Retail,91,0.5108207896675905,0.12558040882900157,1,6.910979275518452,0,-96.0,1,Annual,1
CUST_03599,177880,17,Healthcare,259,0.7531805400578614,0.815391650035369,4,2.9005167518974937,2,93.0,0,Monthly,0
CUST_03600,791338,14,Healthcare,183,0.9143328028892527,0.5376398102380396,2,29.004552807466602,0,76.0,0,Annual,1
CUST_03601,291541,2,Other,75,0.7492886467067749,0.32975093326531535,4,9.681321406875245,1,-1.0,0,Monthly,0
CUST_03602,25865,45,Tech,34,0.5378243590116852,0.8137146573200221,2,4.94536906673334,2,55.0,1,Annual,1
CUST_03603,929009,10,Tech,185,0.38144901342322945,0.8512285206803807,1,31.963749768593257,1,44.0,0,Annual,1
CUST_03604,4728530,27,Finance,123,0.4747925011629066,0.2844251467515543,2,26.602041803061578,1,-17.0,0,Annual,1
CUST_03605,218336,33,Tech,367,0.1719653454519344,0.5856141606465638,3,25.732193398132125,3,40.0,0,Monthly,0
CUST_03606,105536,6,Tech,91,0.5000593878893856,0.7749741132457515,0,31.238772469733895,0,33.0,0,Annual,1
CUST_03607,357613,4,Tech,52,0.9007711609920743,0.6385728744294022,1,34.608416952985586,2,-56.0,0,Annual,1
CUST_03608,88573,30,Finance,298,0.8874914155754274,0.6421718186249977,2,28.316277657871375,0,73.0,2,Annual,1
CUST_03609,82107,1,Healthcare,317,0.835027311103236,0.10123970058585408,1,46.58700993708584,1,32.0,0,Annual,1
CUST_03610,95406,38,Other,84,0.3569237362950478,0.04555929185001051,4,12.24381387070205,1,-65.0,0,Annual,1
CUST_03611,86196,37,Manufacturing,204,0.1978194403839343,0.7127240684120353,1,35.43433491363136,2,,1,Multi-Year,1
CUST_03612,663363,20,Finance,477,0.6296212868700737,0.4543054090395211,1,24.94672221619028,1,69.0,0,Annual,1
CUST_03613,164457,18,Tech,152,0.5880279792952782,0.4486356267326791,0,9.986933154237212,0,23.0,2,Annual,1
CUST_03614,102248,2,Finance,200,0.8936503728317434,0.2590780008644079,1,30.468397936811883,1,1.0,0,Annual,1
CUST_03615,106698,45,Finance,93,0.5342127643145115,0.5716496698358334,2,40.60119805056514,0,51.0,0,Monthly,1
CUST_03616,35522,45,Healthcare,36,0.3124302723447916,0.008676889413810729,1,21.121770944085437,0,-24.0,0,Multi-Year,1
CUST_03617,379191,21,Finance,27,0.8418899854827576,0.5778695321755353,0,2.9648626720986,0,31.0,0,Annual,1
CUST_03618,165474,24,Retail,108,0.36113074365689646,0.7418870276969589,1,25.113137155285862,1,82.0,2,Multi-Year,1
CUST_03619,524134,41,Healthcare,36,0.7812706256184749,0.29925629227257267,2,10.295997248212167,1,86.0,0,Multi-Year,1
CUST_03620,511439,33,Tech,412,0.4158400420037822,0.128965130057608,0,20.98490079063327,1,97.0,0,Annual,1
CUST_03621,88162,19,Tech,378,0.20117643386055614,0.7013086446721972,4,41.11242438319022,1,-68.0,0,Annual,1
CUST_03622,284605,35,Other,57,0.8462703617450056,0.2247175325721854,3,46.04936064334307,0,58.0,0,Monthly,1
CUST_03623,110333,19,Other,214,0.37701232451867617,0.10617744425128828,2,17.967561915105893,0,58.0,0,Monthly,1
CUST_03624,112690,35,Healthcare,58,0.9322467188138324,0.7029082375180157,1,22.132421376601467,0,83.0,0,Annual,1
CUST_03625,219077,40,Manufacturing,466,0.9759462178251496,0.7456279665856395,2,18.990246879062433,0,-91.0,0,Multi-Year,1
CUST_03626,641738,20,Healthcare,234,0.10062955705240373,0.6810593493029361,1,33.94309321990515,2,-38.0,0,Annual,1
CUST_03627,186350,27,Retail,45,0.9459054232707328,0.7384178523676892,2,17.776187660311404,0,50.0,1,Annual,1
CUST_03628,1016585,2,Healthcare,390,0.649254172501433,0.6152157909834646,1,33.03924456818265,1,-19.0,0,Monthly,1
CUST_03629,27524,1,Manufacturing,21,0.2550575130740393,0.4740348551613951,2,7.997785532515276,0,-59.0,0,Annual,1
CUST_03630,154278,46,Education,119,0.6136830214294006,0.8610610608033443,0,25.53382838191747,2,56.0,0,Annual,1
CUST_03631,86475,36,Healthcare,107,0.12498285639635363,0.3102729423350248,1,36.47017964345561,0,74.0,0,Annual,1
CUST_03632,166967,5,Finance,482,0.5608414384125404,0.5472648647251175,2,30.27203130148646,1,-9.0,1,Annual,1
CUST_03633,111202,40,Tech,276,0.8787544117904761,0.4596392299146519,2,45.97568142240908,1,45.0,0,Annual,1
CUST_03634,95197,12,Tech,387,0.36635960379159915,0.4506156731109331,2,10.381650009405407,0,-51.0,1,Monthly,0
CUST_03635,151057,30,Manufacturing,348,0.11424721008206945,0.33520999691058895,1,13.6226674943901,0,-92.0,0,Annual,1
CUST_03636,455784,37,Education,54,0.21502360612233518,0.31924547672546133,1,8.024198215999672,0,55.0,0,Annual,1
CUST_03637,52085,11,Finance,307,0.5740161712032898,0.6891136896403327,2,37.163148283173754,1,83.0,0,Annual,1
CUST_03638,226097,7,Retail,46,0.6054004224509397,0.09568979367715769,2,13.209859517826152,0,-71.0,1,Annual,1
CUST_03639,1186829,44,Retail,73,0.4845090010359193,0.7443374369340188,1,19.861552304988454,2,69.0,0,Monthly,1
CUST_03640,106500,47,Finance,390,0.6446524441261731,0.958688830565599,3,37.79991269347993,0,-11.0,0,Annual,1
CUST_03641,273433,29,Retail,411,0.2733329893397139,0.15217748931327368,1,3.1932529972944703,1,45.0,0,Monthly,1
CUST_03642,90726,12,Manufacturing,329,0.4637028537049276,0.9219361038927284,1,40.08554933902902,0,44.0,1,Annual,1
CUST_03643,39167,19,Finance,24,0.8528018164872244,0.5431867857282504,3,4.026209524944648,1,,0,Multi-Year,1
CUST_03644,83730,33,Other,390,0.7339154284748846,0.6272032908070562,2,5.540393263855608,0,-9.0,0,Multi-Year,1
CUST_03645,240349,25,Tech,40,0.9309303703797195,0.8079096649281181,4,37.87602653091438,1,62.0,1,Annual,1
CUST_03646,757679,5,Tech,221,0.30750434874146504,0.5547580525056515,0,39.81352760455525,2,35.0,0,Monthly,1
CUST_03647,54983,18,Other,123,0.9181199536161749,0.06426751872972913,2,9.421576065038241,1,-90.0,0,Annual,1
CUST_03648,153808,31,Manufacturing,172,0.20438753556049089,0.2563546470117788,3,12.234276284584064,0,-20.0,0,Annual,1
CUST_03649,68326,28,Other,499,0.40542143210820925,0.7145548213617663,0,21.218137407081212,0,,0,Multi-Year,1
CUST_03650,37829,38,Manufacturing,45,0.1772041845704498,0.7993601833804336,3,2.3837743913264413,0,-14.0,0,Annual,1
CUST_03651,220479,40,Tech,90,0.500361645491455,0.22602429592780682,3,32.14543060259591,0,-60.0,0,Monthly,1
CUST_03652,61687,3,Healthcare,386,0.38097215580036226,0.19769523985715276,1,33.94926761862716,0,-77.0,0,Annual,0
CUST_03653,225822,1,Finance,137,0.40164991315823684,0.2707073352156053,0,32.964225938560915,3,68.0,0,Annual,1
CUST_03654,823621,45,Manufacturing,50,0.43310527418190004,0.7788909784149924,1,24.541538671084382,1,78.0,0,Annual,1
CUST_03655,279782,30,Healthcare,223,0.5868743954301557,0.041307571641085006,1,41.001586339982076,0,0.0,2,Monthly,0
CUST_03656,8555,37,Healthcare,24,0.9035153105587925,0.11375276675502566,1,38.489634919103,0,-4.0,0,Multi-Year,1
CUST_03657,75025,43,Tech,410,0.7873943795765449,0.2597323426855308,1,20.1952452996947,1,,0,Annual,1
CUST_03658,264923,3,Retail,409,0.6004950588466871,0.8945508171904878,2,2.5386340413889297,1,,0,Multi-Year,1
CUST_03659,83435,4,Finance,18,0.8611574561095383,0.6078012258223069,0,16.575258105229725,1,-76.0,0,Annual,1
CUST_03660,213252,12,Education,215,0.8936356208302616,0.10272254325772645,3,7.036356227286558,0,-83.0,1,Annual,1
CUST_03661,1088562,35,Tech,298,0.6844733093193782,0.34775160703137575,1,31.251545126193143,0,-6.0,1,Multi-Year,1
CUST_03662,64516,39,Tech,62,0.7736458265214472,0.3322948282987761,3,37.70267057398949,0,49.0,0,Annual,1
CUST_03663,168373,8,Finance,74,0.9937782732243228,0.7061444704116403,0,42.86728477275241,3,-94.0,1,Annual,1
CUST_03664,429458,39,Healthcare,479,0.7505822651063392,0.9575242332260937,0,14.104867803358898,0,48.0,0,Annual,1
CUST_03665,120202,29,Other,433,0.3240713700839371,0.0299973094033964,1,13.919719241297155,0,-54.0,0,Annual,0
CUST_03666,189734,28,Retail,492,0.534918924401618,0.6462190809906286,2,19.59125508360561,0,-1.0,0,Annual,1
CUST_03667,79705,22,Tech,352,0.14569829278256852,0.43980623263456664,0,21.913942838655323,0,,0,Monthly,1
CUST_03668,170967,26,Healthcare,302,0.8821763882200664,0.6400914055671229,3,10.697241681426092,0,37.0,0,Annual,1
CUST_03669,132000,43,Finance,470,0.17819113433721873,0.2738763785976992,1,27.993237611789898,1,,0,Annual,1
CUST_03670,260692,15,Healthcare,166,0.31227990489162216,0.5670196278264141,3,31.25968112757209,2,31.0,0,Annual,1
CUST_03671,203049,21,Manufacturing,394,0.5258978481180882,0.5872757945371684,0,28.337412398631404,0,-1.0,0,Monthly,0
CUST_03672,68494,2,Other,262,0.7407253784844556,0.0010307683616447294,2,16.482477664980816,3,,0,Monthly,0
CUST_03673,382920,8,Education,279,0.2986019952421604,0.5201414393244449,0,3.665057116071972,2,,0,Annual,1
CUST_03674,357959,17,Healthcare,84,0.19967510951743195,0.9060383345287714,4,40.21118419011236,3,-5.0,0,Annual,1
CUST_03675,223034,33,Education,157,0.2610794141578383,0.6459544663090798,4,19.646401200516372,1,,1,Annual,1
CUST_03676,470739,1,Healthcare,406,0.8384525325417695,0.7786091004715248,3,12.95344107531886,1,-14.0,0,Annual,1
CUST_03677,84732,23,Tech,27,0.4921161377404474,0.39532896120530425,4,27.842930579471663,0,-15.0,1,Annual,1
CUST_03678,588863,45,Manufacturing,429,0.4994245570256961,0.7046203562517659,1,33.80163270271413,0,17.0,0,Annual,1
CUST_03679,90320,31,Healthcare,212,0.8345805443370723,0.43152076652072335,1,28.557613871283074,0,58.0,1,Multi-Year,1
CUST_03680,298110,20,Tech,159,0.6591317948367724,0.506524751517891,1,16.358845158344284,3,31.0,0,Annual,1
CUST_03681,78608,43,Tech,257,0.8525038355934941,0.010757292949205133,1,9.173389083388507,1,-68.0,1,Annual,1
CUST_03682,741918,7,Other,164,0.2094041296618176,0.34933739556331456,1,22.554980745875177,0,-5.0,0,Monthly,1
CUST_03683,70685,26,Manufacturing,398,0.9544440010310039,0.01765948826456487,2,27.218446300823995,2,-74.0,2,Multi-Year,1
CUST_03684,87551,35,Retail,186,0.152332321169148,0.6978510923980533,1,38.49152596718108,0,4.0,0,Annual,1
CUST_03685,222243,9,Retail,7,0.9512686088969976,0.47999754268908057,1,2.665612714332209,1,-44.0,0,Monthly,1
CUST_03686,41505,2,Other,41,0.5076807500415826,0.452519708115518,2,41.324816401557435,0,-94.0,0,Annual,1
CUST_03687,136217,39,Retail,301,0.8795762846297684,0.6102588343993243,1,7.61151774143152,3,-15.0,0,Monthly,1
CUST_03688,87969,26,Other,236,0.24224925822534815,0.8614976655068064,1,27.174695783576514,0,-25.0,0,Annual,1
CUST_03689,34529,33,Other,35,0.9264033060500861,0.5793875933466914,2,17.59415917875916,0,-23.0,0,Monthly,1
CUST_03690,112265,5,Finance,249,0.15498354382983917,0.18311408148703723,3,32.99117761647759,0,96.0,0,Annual,1
CUST_03691,103354,4,Tech,179,0.5229140709024833,0.9297620352560472,1,41.22590182995809,1,-79.0,0,Annual,1
CUST_03692,119463,13,Other,123,0.37456558921657623,0.6668950106442207,1,26.730418899643265,3,,0,Annual,1
CUST_03693,178836,4,Tech,290,0.7860498585838464,0.9001664599050606,0,38.32686875632191,1,86.0,0,Annual,1
CUST_03694,441367,42,Other,345,0.44347650632350377,0.02030507942800308,3,4.505146710395547,0,-10.0,0,Annual,1
CUST_03695,803863,11,Healthcare,349,0.3493870947235911,0.0005260554125564587,2,24.863460996014645,0,56.0,0,Annual,1
CUST_03696,97207,23,Manufacturing,39,0.5844846809220622,0.3050489032595247,0,33.69120244881351,0,-96.0,0,Multi-Year,1
CUST_03697,34047,1,Manufacturing,48,0.9739469037840707,0.4455431881381525,0,27.202519902875675,1,-48.0,0,Multi-Year,1
CUST_03698,205811,33,Healthcare,29,0.1790197368311331,0.30853246758737163,3,31.042366934410325,1,,0,Multi-Year,1
CUST_03699,82632,22,Healthcare,465,0.8537262781850394,0.5262875645013034,4,31.862613140654837,0,16.0,0,Monthly,0
CUST_03700,123044,41,Other,275,0.24324047514909491,0.5189209468042875,0,31.33424365340093,0,52.0,0,Monthly,1
CUST_03701,121367,3,Retail,124,0.5685811179948663,0.5758885596828591,2,44.1045747097592,1,-16.0,0,Multi-Year,0
CUST_03702,1222475,34,Manufacturing,331,0.2301225717054574,0.8283381514103639,2,24.616161384491306,2,75.0,0,Annual,1
CUST_03703,59759,47,Tech,139,0.44383900393622777,0.8307239155126677,0,12.972947474245629,0,78.0,0,Monthly,1
CUST_03704,125710,34,Other,161,0.13525799602775124,0.11338490126768364,3,3.452800209973447,0,-78.0,0,Monthly,1
CUST_03705,247809,8,Manufacturing,168,0.6759561195066212,0.25005605884329385,2,44.98794090908523,0,-40.0,0,Annual,1
CUST_03706,198159,2,Manufacturing,471,0.28406598426252,0.35121638549814027,0,19.078558933656687,2,98.0,0,Annual,1
CUST_03707,486399,32,Healthcare,321,0.2500833297083641,0.006008346769078687,1,33.296272313672176,2,88.0,0,Annual,1
CUST_03708,94643,10,Finance,188,0.4578821308389259,0.5725254106250528,0,24.317396416487064,0,,0,Monthly,1
CUST_03709,186463,12,Tech,396,0.11142988615573074,0.7850868237565787,0,24.095478403935864,0,95.0,0,Annual,1
CUST_03710,79472,40,Tech,372,0.6089773553913359,0.4032647256377533,3,33.31918258684472,0,36.0,0,Monthly,1
CUST_03711,30827,20,Tech,24,0.8729114078109631,0.49652968829413,2,15.833434346553746,1,,0,Monthly,1
CUST_03712,77690,1,Manufacturing,276,0.8873392955227997,0.9259330826072834,1,27.312175563692712,1,84.0,0,Monthly,1
CUST_03713,845841,31,Retail,112,0.23090942164583536,0.00635260747003219,1,40.01391092748639,1,-60.0,0,Monthly,1
CUST_03714,257077,43,Tech,101,0.17757893580336134,0.7291372786905956,2,21.670020083580862,0,,0,Annual,1
CUST_03715,1252339,3,Tech,455,0.46100909929622014,0.2781728480245299,1,13.74666544059188,0,-72.0,0,Multi-Year,1
CUST_03716,152046,47,Tech,128,0.30129121627063693,0.9142780508004856,0,3.539224413314378,0,75.0,0,Multi-Year,1
CUST_03717,212519,13,Other,142,0.41771232550542514,0.11290349548371992,0,7.949553020939987,1,-5.0,0,Multi-Year,1
CUST_03718,132104,38,Healthcare,415,0.694616375053202,0.8321557303839608,0,14.132239130673426,2,26.0,0,Annual,1
CUST_03719,65742,18,Retail,263,0.811230984296977,0.8775703813853666,2,38.64184120812767,2,-79.0,0,Annual,1
CUST_03720,50678,41,Healthcare,94,0.8647697303825569,0.961464015991804,1,12.739810086127664,0,13.0,0,Annual,1
CUST_03721,442171,1,Tech,373,0.15377569138360306,0.6872096581746808,1,26.400990866931263,0,-2.0,1,Multi-Year,1
CUST_03722,82997,44,Tech,75,0.35419472803992635,0.015876544330502895,1,39.04481055861244,0,0.0,0,Annual,1
CUST_03723,487947,11,Tech,345,0.36786709239173254,0.5801799478353662,1,34.812473588958674,0,-96.0,0,Annual,1
CUST_03724,156628,6,Other,32,0.8781834676345498,0.12624957948712268,2,16.541545237300426,1,-38.0,0,Monthly,1
CUST_03725,23688,30,Tech,27,0.592294709916932,0.01974361992672402,0,47.19532564847087,0,-39.0,0,Annual,1
CUST_03726,321647,24,Finance,374,0.8863889714005485,0.236932451897801,1,39.37830818023101,1,47.0,0,Annual,1
CUST_03727,1127004,10,Tech,22,0.8368444537951815,0.7685528469315719,2,2.7484345152469905,2,-60.0,3,Multi-Year,1
CUST_03728,931036,17,Healthcare,249,0.9240094153879234,0.9973061397433194,2,39.73354979430971,1,61.0,0,Monthly,1
CUST_03729,66959,14,Manufacturing,348,0.46906026224566577,0.008668163362798076,3,23.82869480738863,3,-87.0,0,Monthly,0
CUST_03730,54385,41,Other,350,0.836268484149686,0.31057743376441405,0,33.30877236469756,0,82.0,2,Multi-Year,1
CUST_03731,1080990,33,Retail,155,0.9011517663810036,0.12751718210898177,3,8.928548382909105,0,-63.0,0,Annual,1
CUST_03732,399717,1,Tech,201,0.9739244705243957,0.6398219498211426,0,17.491019926237627,0,11.0,2,Annual,1
CUST_03733,1119658,33,Manufacturing,459,0.6942599089419688,0.9334261474442741,1,41.210851414991225,0,56.0,0,Annual,1
CUST_03734,77520,30,Tech,200,0.6828638609469537,0.8999035662195203,2,31.116938267443313,0,25.0,0,Annual,1
CUST_03735,73168,28,Tech,21,0.5048690099854156,0.7140311977429272,2,9.205490489836006,1,,1,Annual,1
CUST_03736,145752,40,Education,15,0.825517514199893,0.6973500293740446,1,13.119790308681583,1,39.0,0,Multi-Year,1
CUST_03737,107239,16,Other,194,0.2842278202610736,0.7837231139140636,1,22.229752861290066,0,,1,Multi-Year,1
CUST_03738,121400,39,Healthcare,348,0.7698634163284386,0.5688281379744199,0,45.051780702443885,0,66.0,1,Annual,1
CUST_03739,440115,31,Other,373,0.9611522683966003,0.665207843759935,1,26.458673458339465,1,35.0,0,Annual,1
CUST_03740,233353,26,Healthcare,96,0.231482063933055,0.9215550832442161,3,6.137914358215037,3,-62.0,0,Annual,1
CUST_03741,82211,16,Other,157,0.42278478259347685,0.7484036882229499,3,43.58510521481841,1,36.0,0,Annual,1
CUST_03742,88868,3,Retail,288,0.9501823040395738,0.43568483209834685,0,36.433069418911536,1,-32.0,0,Annual,1
CUST_03743,15698,10,Retail,6,0.44425998349530527,0.30289965399578456,0,24.875516378528495,0,-72.0,0,Annual,0
CUST_03744,84901,37,Tech,439,0.8373252697765093,0.7249406786935504,1,25.00879408453033,3,-93.0,0,Annual,1
CUST_03745,236043,24,Finance,150,0.199399463198832,0.04911789095246166,2,42.979257286047265,1,-66.0,0,Annual,1
CUST_03746,125669,3,Other,64,0.5604012547034822,0.8707273353854721,2,27.11593455507622,0,-78.0,0,Annual,1
CUST_03747,28313,13,Tech,13,0.7210581746417194,0.3030750965778478,1,38.30592907365443,0,-1.0,0,Annual,1
CUST_03748,180252,23,Healthcare,261,0.566479100762364,0.49003523875482835,4,42.411564323987726,1,75.0,0,Annual,1
CUST_03749,137688,21,Retail,55,0.5355395209531203,0.8820791319449458,3,11.782447354223182,0,-56.0,0,Multi-Year,1
CUST_03750,94632,10,Retail,220,0.9263399681818478,0.9870762202169505,0,43.23242892157146,1,-75.0,1,Annual,1
CUST_03751,141079,27,Tech,432,0.9210232167736883,0.14914530049124453,2,37.109493730436405,0,9.0,1,Annual,1
CUST_03752,165821,34,Other,435,0.7841846413541567,0.0730866474781885,0,11.908268087117301,2,,1,Monthly,1
CUST_03753,23864,46,Finance,45,0.25416665655277915,0.06329180397615497,1,10.752292680000444,0,-74.0,0,Annual,1
CUST_03754,96832,6,Other,128,0.7517618166254031,0.7340688379673296,2,6.064491086013767,0,-66.0,1,Annual,1
CUST_03755,241822,43,Finance,100,0.46339797435767505,0.3606139365637362,3,10.241058361990083,1,-21.0,2,Monthly,1
CUST_03756,404686,8,Finance,381,0.9309654340428,0.34044884378308915,2,32.27708709051781,4,-37.0,0,Annual,1
CUST_03757,379537,2,Other,76,0.6465069471622471,0.9199824702536825,0,5.005179808875398,0,99.0,1,Multi-Year,1
CUST_03758,250503,21,Tech,126,0.3230519868884175,0.16206647012388187,1,18.437197963219404,0,-79.0,0,Multi-Year,1
CUST_03759,41610,20,Education,24,0.11691738452523708,0.6988293209075496,3,28.486421239150527,1,,0,Annual,1
CUST_03760,88407,38,Healthcare,246,0.379650001215036,0.941521330479871,3,32.5273185918558,1,-53.0,0,Monthly,1
CUST_03761,109387,31,Finance,411,0.5444904667923807,0.17367290935064061,0,34.0443070916504,2,-4.0,0,Monthly,1
CUST_03762,14921,45,Tech,28,0.5770252350998908,0.9294003129203305,2,12.181381408280995,2,,2,Annual,1
CUST_03763,102114,3,Finance,84,0.9268299810157155,0.5079800227933974,1,39.78271002592002,0,-19.0,0,Annual,1
CUST_03764,273851,22,Tech,286,0.26887726978690246,0.7465918320670929,3,47.604622030191045,1,-2.0,1,Annual,1
CUST_03765,322610,33,Healthcare,94,0.8969157260036027,0.9602255158060226,2,33.62426321646949,1,0.0,0,Annual,1
CUST_03766,329116,4,Manufacturing,204,0.18109852759347853,0.25603139615330206,1,18.907917980723656,0,25.0,0,Multi-Year,1
CUST_03767,77449,13,Other,281,0.6868462705044958,0.6286679804109899,2,33.214084247369804,1,9.0,0,Monthly,0
CUST_03768,82453,37,Other,445,0.29029757610631984,0.5541600271230437,1,17.734767459972456,2,55.0,1,Annual,1
CUST_03769,314120,41,Education,157,0.7918483066391773,0.8034371313109764,3,15.214586722711633,1,91.0,1,Annual,1
CUST_03770,1612782,14,Healthcare,291,0.7936416731865067,0.6123199697164866,2,14.805146954568617,0,33.0,1,Annual,1
CUST_03771,151261,44,Tech,234,0.4032440010384456,0.5749963336561904,2,45.75462010584899,0,99.0,0,Annual,1
CUST_03772,53519,15,Other,260,0.5393375032711577,0.1902253400678593,1,39.01087475619859,0,-14.0,1,Monthly,1
CUST_03773,144312,8,Other,339,0.9673900792304447,0.5467056921615359,2,13.041221472227583,1,-88.0,0,Monthly,0
CUST_03774,439144,16,Healthcare,97,0.5709652047448178,0.050425436946286206,0,27.9709749819013,1,25.0,0,Annual,1
CUST_03775,243733,15,Other,418,0.4049552640662196,0.9670859360018252,1,14.814418777181697,0,86.0,0,Monthly,1
CUST_03776,98953,27,Tech,80,0.8584730976033466,0.5524281789305011,0,40.83858229218186,0,57.0,0,Monthly,1
CUST_03777,195202,45,Tech,223,0.9101512385135805,0.8465432000535982,1,10.426157258395836,0,40.0,1,Annual,1
CUST_03778,289257,35,Tech,188,0.9880491457379224,0.046464211969653224,1,13.010395977435373,0,70.0,0,Annual,1
CUST_03779,246311,42,Other,93,0.9514113664705641,0.73459823491322,2,28.166024723354997,0,-87.0,0,Monthly,1
CUST_03780,29562,41,Education,16,0.6096626560083965,0.9803231352005426,1,27.774254637920524,1,-40.0,0,Annual,1
CUST_03781,119208,41,Tech,239,0.3312716903316249,0.2359346108643191,1,24.071641863711662,2,-53.0,0,Multi-Year,1
CUST_03782,81030,17,Healthcare,432,0.6989476227468279,0.8142114225208643,2,29.047461065734755,0,6.0,1,Annual,1
CUST_03783,242653,44,Finance,312,0.7788411415453855,0.3358720667480031,2,28.96695415063754,1,21.0,0,Annual,1
CUST_03784,54667,37,Finance,56,0.9235890640020608,0.8407098398255821,3,28.587105261707755,0,70.0,0,Monthly,1
CUST_03785,36744,17,Other,36,0.6313891904587848,0.21610535074900838,3,8.832936413569985,1,75.0,0,Annual,1
CUST_03786,106112,13,Tech,63,0.39740264131095204,0.22933904848011977,1,34.088677127903544,1,89.0,2,Annual,1
CUST_03787,314693,21,Retail,483,0.7219722967388563,0.04062549878936683,1,6.560612609477413,1,-52.0,0,Annual,1
CUST_03788,32016,38,Retail,41,0.40900728818474974,0.43573974027765305,1,7.338876783340491,0,-64.0,0,Annual,1
CUST_03789,159114,16,Other,137,0.42717599392517713,0.782396436278778,1,17.423891005534696,3,-99.0,0,Annual,1
CUST_03790,251106,9,Manufacturing,157,0.9078036672727703,0.40737979332077023,3,31.938428442515267,0,-73.0,1,Multi-Year,1
CUST_03791,71742,31,Other,343,0.13355755992777238,0.6254287476446284,2,41.41374393747321,3,,0,Monthly,1
CUST_03792,1707105,2,Healthcare,80,0.9047381641999559,0.7310893628438423,1,44.95185820101013,2,-23.0,0,Monthly,1
CUST_03793,161719,30,Other,183,0.7535680665113719,0.5501441741884763,5,32.51421662466959,1,-1.0,0,Annual,1
CUST_03794,381606,38,Tech,495,0.5947150165450427,0.1625727560405158,0,31.463359959983784,2,32.0,0,Monthly,1
CUST_03795,70814,27,Healthcare,82,0.9728991741516559,0.27900445988565803,1,32.57242630825259,1,88.0,0,Annual,1
CUST_03796,306276,15,Other,338,0.30148598261417325,0.4495127281923421,1,27.617760341356146,0,-8.0,0,Annual,1
CUST_03797,245980,44,Healthcare,282,0.48148302021699496,0.6368916068238584,1,33.22028385942842,1,-53.0,0,Annual,1
CUST_03798,1108227,27,Manufacturing,104,0.32816262986578804,0.3853405852530726,1,7.690587161056613,0,32.0,0,Annual,1
CUST_03799,19547,15,Education,5,0.18505980407576955,0.33268445904954214,2,29.68443305980836,1,-99.0,0,Multi-Year,1
CUST_03800,814770,36,Retail,203,0.7964437257206939,0.76010518465973,2,25.60759436481647,1,-63.0,1,Monthly,1
CUST_03801,54158,1,Other,298,0.3008466475870785,0.13466862147805736,0,7.5033106906072025,2,80.0,0,Multi-Year,1
CUST_03802,744997,25,Tech,310,0.18478262857632038,0.9797037178226184,4,30.782072551469135,1,-17.0,0,Annual,1
CUST_03803,241997,21,Manufacturing,172,0.6066136402087173,0.7282314881384314,0,24.087402853207358,1,-67.0,0,Annual,1
CUST_03804,455035,11,Retail,158,0.29803996267753224,0.18726394256185208,3,6.197318865308601,2,,0,Multi-Year,1
CUST_03805,105314,28,Tech,215,0.4784533257884209,0.3419753576023721,3,14.606023025677642,1,-44.0,0,Annual,1
CUST_03806,187487,25,Finance,423,0.9653633715698049,0.8823752770499295,2,35.25117453714522,2,57.0,0,Annual,1
CUST_03807,21575,19,Finance,9,0.2610358346061912,0.14639601364416022,2,22.99119790815064,2,33.0,0,Multi-Year,1
CUST_03808,90728,22,Finance,124,0.9579525721423524,0.36552505226808596,1,17.374656713842533,1,-12.0,0,Monthly,1
CUST_03809,129628,41,Other,329,0.6089244671103179,0.5792813189392005,0,32.95730789542981,0,-78.0,0,Annual,1
CUST_03810,61927,13,Manufacturing,338,0.18947279111283677,0.119434385231179,1,26.695484525916434,0,-33.0,0,Annual,0
CUST_03811,56435,5,Other,416,0.2228553958605699,0.5215530712945076,2,17.65525946819109,0,-23.0,0,Annual,1
CUST_03812,53399,22,Finance,482,0.21964111606023756,0.2787698294811499,2,9.942517586894013,2,,0,Annual,1
CUST_03813,103744,41,Retail,336,0.1685876347470473,0.7782245054189492,0,36.66047215890296,2,,0,Annual,1
CUST_03814,497263,29,Tech,17,0.28913939062277033,0.24413985759691048,0,20.694328645682774,1,-21.0,0,Multi-Year,1
CUST_03815,10618,10,Healthcare,41,0.17947574747976425,0.4323760712645085,3,10.395319995215594,0,-75.0,0,Annual,1
CUST_03816,205519,30,Tech,415,0.8843615777653892,0.762707843149717,1,46.41027109465684,2,-53.0,0,Annual,1
CUST_03817,111502,40,Other,430,0.5721480553672385,0.15639393831559711,2,2.776266773137263,0,-69.0,0,Monthly,1
CUST_03818,307815,36,Finance,225,0.24953914187339088,0.9664113611941176,2,34.5070382491802,0,-11.0,0,Monthly,1
CUST_03819,165775,35,Education,356,0.811870567533675,0.03826346044268503,0,27.644191601414423,1,-77.0,0,Multi-Year,1
CUST_03820,85046,46,Education,318,0.6241186523277592,0.5614360013325537,2,47.05827367659123,0,89.0,0,Monthly,1
